id,player_api_id,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
172239,408986,58,75,right,medium,medium,25,25,25,31,25,25,25,25,23,20,46,47,37,55,54,20,66,31,65,25,25,22,25,25,26,25,25,25,62,58,56,52,62
172240,408986,58,75,right,medium,medium,25,25,25,31,25,25,25,25,23,20,46,47,37,55,54,20,66,31,65,25,25,22,25,25,26,25,25,25,62,58,56,52,62
172608,37678,73,73,right,medium,medium,14,12,13,33,12,13,15,14,22,19,50,42,48,73,41,24,64,41,65,11,36,15,16,31,18,11,15,12,75,69,72,68,78
172609,37678,73,74,right,medium,medium,14,12,13,33,12,13,15,14,22,19,50,42,48,73,41,24,64,41,65,11,36,15,16,31,18,11,15,12,75,69,72,68,78
172610,37678,73,74,right,medium,medium,14,12,13,33,12,13,15,14,22,19,50,42,48,73,41,24,64,41,65,11,36,15,16,31,18,11,15,12,75,69,72,68,78
172611,37678,73,74,right,medium,medium,14,12,13,33,12,13,15,14,22,19,50,42,48,73,41,24,64,41,65,11,36,15,16,11,18,11,15,12,75,69,72,68,78
172612,37678,71,72,right,medium,medium,25,25,25,22,25,25,25,25,21,25,50,42,48,72,41,23,64,41,65,25,35,25,25,25,35,25,25,25,74,68,71,66,77
172613,37678,71,75,right,medium,medium,25,25,25,22,25,25,25,25,21,25,50,42,48,72,41,23,64,41,65,25,35,25,25,25,35,25,25,25,74,68,71,66,77
172614,37678,71,75,right,medium,medium,25,25,25,22,25,25,25,25,21,25,50,42,48,72,41,23,64,41,65,25,35,25,25,25,35,25,25,25,74,68,71,66,77
172615,37678,72,76,right,medium,medium,25,25,25,22,25,25,25,25,21,25,50,42,48,72,41,23,64,41,65,25,35,25,25,25,35,25,25,25,76,69,72,67,77
172616,37678,72,76,right,medium,medium,25,25,25,22,25,25,25,25,21,25,50,42,48,72,41,23,64,41,65,25,35,25,25,25,35,25,25,25,76,69,72,67,77
172617,37678,73,78,right,medium,medium,13,11,12,22,11,12,14,13,21,18,50,42,48,73,41,23,65,56,65,10,35,14,15,10,35,10,14,11,77,70,73,67,79
172618,37678,73,78,right,medium,medium,13,11,12,22,11,12,14,13,21,18,60,64,32,73,39,23,74,31,65,10,28,24,14,12,35,10,14,11,77,70,73,67,79
172619,37678,73,76,right,medium,medium,13,11,12,22,11,12,14,13,21,18,60,64,32,73,39,23,74,31,65,10,28,24,14,12,35,10,14,11,77,70,73,67,79
172620,37678,74,76,right,medium,medium,13,11,12,22,11,12,14,13,21,18,60,64,32,73,39,23,74,41,65,10,28,24,14,12,35,10,14,11,78,70,73,67,80
172621,37678,73,76,right,medium,medium,13,11,12,22,11,12,14,13,21,18,60,64,32,75,39,23,74,41,65,10,28,24,14,12,35,10,14,11,77,66,71,68,79
172622,37678,74,82,right,medium,medium,13,11,12,22,11,12,14,13,21,18,60,64,32,75,43,23,74,41,65,10,28,24,14,12,23,10,14,11,76,69,73,70,79
172623,37678,73,82,right,medium,medium,8,8,8,22,11,7,9,9,21,18,60,64,32,75,43,23,72,41,65,9,28,24,14,12,23,10,9,11,74,69,66,70,79
172624,37678,70,78,right,medium,medium,20,20,20,22,11,20,9,9,64,20,60,64,32,73,43,23,72,41,65,20,28,44,18,12,52,20,20,11,69,64,64,69,77
172625,37678,69,78,right,medium,medium,20,20,20,22,11,20,9,9,64,20,60,64,32,62,43,23,72,41,65,20,28,44,18,12,52,20,20,11,69,64,64,69,77
172626,37678,69,78,right,medium,medium,20,20,20,22,11,20,9,9,64,20,51,57,32,62,43,23,72,41,65,20,28,44,18,12,52,20,20,11,69,71,64,69,72
172627,37678,67,78,right,medium,medium,20,20,20,22,11,20,9,9,59,20,51,57,32,62,43,23,72,41,65,20,28,44,18,12,52,20,20,11,64,71,59,64,72
172628,37678,63,78,right,medium,medium,20,20,20,22,11,20,9,9,55,20,51,57,32,62,43,23,72,41,56,20,28,44,18,12,52,20,20,11,62,71,55,52,66
172629,37678,63,78,right,medium,medium,20,20,20,22,11,20,9,9,55,20,51,57,32,62,43,23,72,41,56,20,28,44,18,12,52,20,20,11,62,71,55,52,66
173067,24155,75,75,right,medium,medium,13,12,14,28,12,14,15,13,31,22,52,50,54,71,48,14,69,36,62,12,31,17,12,44,24,15,15,13,76,75,71,76,78
173068,24155,74,74,right,medium,medium,13,12,14,28,12,14,15,13,31,22,52,50,54,71,48,14,69,36,62,12,31,17,12,44,24,15,15,13,75,74,71,74,77
173069,24155,72,72,right,medium,medium,25,25,25,27,25,25,25,25,30,21,54,53,64,65,68,25,69,36,62,25,30,23,25,25,23,25,25,25,73,72,69,72,75
173070,24155,70,71,right,medium,medium,25,25,25,27,25,25,25,25,30,21,54,53,64,65,68,25,69,46,62,25,30,23,25,25,23,25,25,25,71,68,67,70,73
173071,24155,70,73,right,medium,medium,25,25,25,27,25,25,25,25,30,21,54,53,64,65,68,25,69,46,62,25,30,23,25,25,23,25,25,25,71,68,67,70,73
173072,24155,69,72,right,medium,medium,25,25,25,27,25,25,25,25,30,21,54,53,64,65,68,25,69,46,62,25,30,23,25,25,23,25,25,25,71,68,67,68,72
173073,24155,69,73,right,medium,medium,25,25,25,27,25,25,25,25,30,21,54,53,64,65,68,25,69,46,62,25,30,23,25,25,23,25,25,25,71,68,67,68,72
173074,24155,69,73,right,medium,medium,25,25,25,27,25,25,25,25,30,21,54,53,64,65,68,25,69,46,62,25,30,23,25,25,23,25,25,25,71,68,67,68,72
173075,24155,68,73,right,medium,medium,12,11,13,27,11,13,14,12,30,21,35,33,64,65,68,13,69,42,62,11,30,23,13,11,23,14,14,12,70,68,64,67,68
173076,24155,68,73,right,medium,medium,12,11,13,27,11,13,14,12,30,21,35,33,64,60,68,13,69,42,62,11,57,23,13,34,23,14,14,12,70,68,64,67,68
173077,24155,68,73,right,medium,medium,12,11,13,27,11,13,14,12,30,21,35,33,64,60,68,13,69,57,62,11,57,23,13,34,23,14,14,12,70,68,64,67,68
173078,24155,67,68,right,medium,medium,12,11,13,27,11,13,14,12,20,21,35,33,64,60,68,13,69,57,62,11,57,23,13,34,23,14,14,12,70,67,57,66,68
173079,24155,67,68,right,medium,medium,12,11,13,27,11,13,14,12,20,21,35,33,64,60,68,13,69,57,62,11,57,23,13,34,23,14,14,12,70,67,57,66,68
173080,24155,67,75,right,medium,medium,12,11,13,27,11,13,14,12,20,21,35,33,64,60,64,13,69,57,62,11,57,23,13,34,23,14,14,12,70,67,57,66,68
173081,24155,67,75,right,medium,medium,12,8,7,27,11,8,9,9,20,21,35,33,64,60,64,8,69,57,62,11,57,23,13,55,23,9,9,8,70,67,57,66,68
173082,24155,69,75,right,medium,medium,21,21,21,27,11,21,9,9,57,21,35,33,64,60,64,21,69,62,55,21,57,50,53,55,58,21,21,8,74,67,57,69,70
173083,24155,69,75,right,medium,medium,21,21,21,27,11,21,9,9,57,21,35,33,64,60,64,21,69,62,55,21,57,50,53,55,58,21,21,8,74,67,57,69,70
173084,24155,62,75,right,medium,medium,21,21,21,27,11,29,9,13,52,27,35,33,64,60,64,26,69,62,55,21,57,50,53,55,58,30,24,8,70,58,52,53,69
173085,24155,62,75,right,medium,medium,21,21,21,27,11,29,9,13,52,27,35,33,64,60,64,26,69,62,55,21,57,50,53,55,58,30,24,8,70,58,52,53,69
173191,149260,64,64,left,medium,medium,11,13,14,32,11,15,14,20,28,27,58,56,56,62,51,39,55,48,66,17,36,25,14,36,28,12,12,13,65,67,64,60,64
173192,149260,63,63,left,medium,medium,11,13,14,32,11,15,14,20,28,27,58,56,56,62,51,39,55,48,66,17,36,25,14,36,28,12,12,13,64,66,64,60,63
173193,149260,62,62,left,medium,medium,11,13,14,32,11,15,14,20,28,27,58,56,56,62,51,39,55,48,66,17,36,25,14,36,28,12,12,13,64,66,63,56,63
173194,149260,62,62,left,medium,medium,11,13,14,32,11,15,14,20,28,27,58,56,56,62,51,39,55,48,66,17,36,25,14,36,28,12,12,13,64,66,63,56,63
173195,149260,62,65,left,medium,medium,23,13,14,32,9,21,25,20,28,27,58,56,56,62,70,39,55,48,66,17,36,25,14,36,28,12,12,13,64,66,63,56,63
173196,149260,62,65,left,medium,medium,23,13,33,32,23,21,25,20,28,27,58,56,56,62,70,39,55,48,66,17,36,25,14,59,28,24,26,28,64,66,63,56,63
173197,149260,58,65,left,medium,medium,23,21,33,32,23,21,25,20,58,27,58,56,56,62,70,39,55,63,70,22,36,47,56,59,44,24,26,28,59,61,58,51,58
173198,149260,58,65,left,medium,medium,23,40,33,32,23,21,25,20,58,27,58,56,56,62,70,39,55,63,70,22,36,47,56,59,44,24,26,28,59,61,58,51,58
173199,149260,58,65,left,medium,medium,23,40,33,32,23,21,25,20,58,27,58,56,56,62,70,39,55,63,70,22,36,47,56,59,44,24,26,28,59,61,58,51,58
173254,33473,75,75,right,medium,medium,12,13,13,39,14,14,11,15,37,19,42,52,36,74,32,23,74,37,80,9,34,25,7,34,21,11,15,10,77,75,61,76,78
173255,33473,76,76,right,medium,medium,12,13,13,39,14,14,11,15,37,19,42,52,36,74,32,23,74,37,80,9,34,25,7,34,21,11,15,10,78,75,61,76,80
173256,33473,76,76,right,medium,medium,12,13,13,39,14,14,11,15,37,19,42,52,36,74,32,23,74,37,80,9,34,25,7,34,21,11,15,10,78,75,66,76,79
173257,33473,75,75,right,medium,medium,25,25,25,38,25,25,25,25,36,29,42,52,36,73,32,29,75,39,80,25,33,24,25,25,30,25,25,25,77,74,65,75,78
173258,33473,76,76,right,medium,medium,25,25,25,38,25,25,25,25,36,29,42,52,36,73,32,29,75,39,80,25,33,24,25,25,30,25,25,25,78,75,66,75,80
173259,33473,76,76,right,medium,medium,25,25,25,38,25,25,25,25,36,29,42,52,36,73,32,29,75,39,80,25,33,24,25,25,30,25,25,25,78,75,66,75,80
173260,33473,76,76,right,medium,medium,25,25,25,38,25,25,25,25,36,29,42,52,36,73,32,29,75,39,78,25,33,24,25,25,30,25,25,25,78,75,66,75,80
173261,33473,76,76,right,medium,medium,25,25,25,38,25,25,25,25,36,29,42,52,36,73,32,29,75,39,82,25,33,24,25,25,30,25,25,25,78,75,66,75,80
173262,33473,76,76,right,medium,medium,25,25,25,38,25,25,25,25,36,29,42,52,36,73,32,29,75,39,82,25,33,24,25,25,30,25,25,25,78,75,66,75,80
173263,33473,76,77,right,medium,medium,11,12,12,38,13,13,10,14,36,29,42,52,36,73,32,29,75,39,82,8,33,24,6,13,30,10,14,9,78,75,66,75,80
173264,33473,76,77,right,medium,medium,11,12,12,38,13,13,10,14,36,29,42,52,36,73,32,29,75,39,82,8,33,24,6,17,30,10,14,9,78,75,66,75,80
173265,33473,76,77,right,medium,medium,11,12,12,38,13,13,10,14,36,29,42,52,36,73,32,29,75,50,82,8,33,27,6,33,30,10,14,9,78,75,66,75,80
173266,33473,76,78,right,medium,medium,11,12,12,38,13,13,10,14,36,29,52,57,36,73,42,29,75,50,82,8,33,27,6,33,30,10,14,9,78,75,68,75,80
173267,33473,77,78,right,medium,medium,11,12,12,38,13,13,10,14,36,29,52,57,36,73,42,29,75,50,82,8,33,27,6,33,30,10,14,9,78,77,68,75,80
173268,33473,76,78,right,medium,medium,11,12,12,38,13,13,10,14,36,29,52,57,36,71,42,29,75,50,82,8,33,27,6,33,30,10,14,9,78,77,68,74,78
173269,33473,75,77,right,medium,medium,11,12,12,38,13,13,10,14,36,29,52,57,36,71,62,29,75,50,73,11,33,27,15,33,15,10,12,14,77,75,68,73,78
173270,33473,73,76,right,medium,medium,11,12,12,52,13,13,10,14,47,29,52,57,36,71,62,29,75,50,73,11,33,27,15,52,15,10,9,9,75,73,67,71,76
173271,33473,70,73,right,medium,medium,21,21,21,28,13,21,10,14,57,29,52,57,36,61,62,29,75,50,64,21,33,50,13,52,58,21,21,9,73,72,57,68,74
173272,33473,68,73,right,medium,medium,21,21,21,28,13,21,10,14,54,29,52,57,36,61,62,29,75,50,64,21,33,50,13,52,58,21,21,9,70,71,54,66,71
173273,33473,69,73,right,medium,medium,21,21,21,28,13,21,10,14,54,29,52,57,36,61,62,29,75,50,64,21,33,50,13,52,58,21,21,9,71,73,54,66,72
173274,33473,63,73,right,medium,medium,21,21,21,28,13,21,10,14,54,29,52,57,36,61,62,29,75,50,64,21,33,50,13,52,58,21,21,9,64,68,54,52,65
173275,33473,63,66,right,medium,medium,12,12,12,34,13,13,10,58,54,32,52,57,36,61,62,29,75,50,64,11,33,50,13,52,58,10,12,9,64,68,54,52,65
173361,11024,67,67,left,medium,medium,23,12,17,35,14,22,17,11,34,12,53,33,63,72,49,23,74,39,67,13,44,24,16,49,11,19,11,17,65,64,63,65,70
173362,11024,67,67,left,medium,medium,23,12,17,35,14,22,17,11,34,12,53,33,63,72,49,23,74,39,67,13,44,24,16,49,11,19,11,17,65,64,63,65,70
173363,11024,67,67,left,medium,medium,23,12,17,35,14,22,17,11,34,12,53,33,63,72,49,23,74,39,67,13,44,24,16,49,11,19,11,17,65,67,62,65,70
173364,11024,67,67,left,medium,medium,23,12,17,35,14,22,17,11,34,12,53,33,63,72,49,23,74,39,67,13,44,24,16,34,11,19,11,17,65,67,62,65,70
173365,11024,66,66,left,medium,medium,23,12,17,35,14,22,17,11,34,12,53,33,63,72,49,23,74,39,67,13,44,24,16,34,11,19,11,17,63,66,62,65,68
173366,11024,66,66,left,medium,medium,23,12,17,35,14,22,17,11,34,12,53,33,63,72,49,23,74,39,67,13,44,24,16,34,11,19,11,17,63,66,62,65,68
173367,11024,73,66,left,medium,medium,23,6,17,35,33,22,17,32,34,12,53,33,63,72,49,23,74,39,67,7,44,24,16,34,11,19,23,17,74,74,62,73,76
173368,11024,70,66,left,medium,medium,23,20,17,35,33,32,17,32,63,20,43,33,63,72,49,23,74,43,24,20,44,43,18,34,34,20,23,17,71,66,62,72,74
173369,11024,74,66,left,medium,medium,23,20,17,35,33,32,17,32,72,20,43,33,63,72,49,23,74,43,24,20,44,43,18,34,34,20,23,17,76,65,72,79,78
173370,11024,62,71,left,medium,medium,23,20,17,35,33,32,17,32,56,20,43,33,63,64,49,23,74,43,24,20,44,43,18,34,34,20,23,17,62,63,56,62,64
173371,11024,62,71,left,medium,medium,23,20,17,35,33,32,17,32,56,20,43,33,63,64,49,23,74,43,24,20,44,43,18,34,34,20,23,17,62,63,56,62,64
173460,12209,64,64,right,medium,medium,25,25,25,22,25,25,25,25,24,20,28,31,33,67,32,38,58,25,56,25,25,25,25,25,34,25,25,25,63,60,50,66,70
173461,12209,64,70,right,medium,medium,25,25,25,22,25,25,25,25,24,20,28,31,33,67,32,38,58,25,56,25,25,25,25,25,34,25,25,25,63,60,50,66,70
173462,12209,64,70,right,medium,medium,11,12,12,22,16,16,13,11,24,20,28,31,33,67,32,38,58,17,56,11,19,13,2,3,34,12,13,13,63,60,50,66,70
173463,12209,65,70,right,medium,medium,11,12,12,22,16,16,13,11,24,20,28,31,33,67,32,38,58,17,56,11,19,13,2,3,34,12,13,13,65,62,50,67,70
173464,12209,65,70,right,medium,medium,11,12,12,22,16,16,13,11,24,20,48,34,50,67,40,38,75,50,70,11,52,22,10,14,34,12,13,13,65,62,50,67,70
173465,12209,65,70,right,medium,medium,11,12,12,22,16,16,13,11,24,20,48,34,50,67,40,38,75,50,70,11,52,22,10,34,34,12,13,13,65,62,50,67,70
173466,12209,64,68,right,medium,medium,11,12,12,22,16,16,13,11,24,20,48,40,46,67,40,38,72,50,68,11,52,28,10,40,34,12,13,13,60,60,55,65,70
173467,12209,64,68,right,medium,medium,11,12,12,22,16,16,13,11,24,20,48,40,46,67,40,38,72,50,68,11,52,28,10,40,34,12,13,13,60,60,55,65,70
173468,12209,64,75,right,medium,medium,11,12,12,22,16,16,13,11,24,20,48,50,46,67,59,49,72,50,68,11,52,28,19,40,34,12,13,13,60,60,55,65,70
173469,12209,64,75,right,medium,medium,11,23,30,22,16,16,9,7,24,20,48,50,46,67,59,49,72,50,68,11,52,28,19,40,34,26,32,36,60,60,55,65,70
173470,12209,66,75,right,medium,medium,25,22,30,32,16,22,9,13,65,21,51,53,46,68,59,47,72,60,68,22,48,31,38,40,37,26,29,36,66,66,65,65,68
173471,12209,65,75,right,medium,medium,25,22,40,32,16,27,9,13,60,31,61,63,46,65,59,47,72,66,67,22,58,51,58,40,57,26,29,36,64,63,60,62,70
173472,12209,65,75,right,medium,medium,25,22,40,32,16,27,9,13,60,31,61,63,46,65,59,47,72,66,67,22,58,51,58,40,57,26,29,36,64,63,60,62,70
173640,156175,75,76,right,medium,medium,13,14,19,17,13,14,17,21,38,13,34,35,32,63,58,12,70,35,73,20,29,26,17,65,13,19,18,18,76,74,74,75,81
173641,156175,75,76,right,medium,medium,13,14,19,17,13,14,17,21,38,13,34,35,32,63,58,12,70,35,73,20,29,26,17,65,13,19,18,18,76,74,74,75,81
173642,156175,75,77,right,medium,medium,13,14,19,17,13,14,17,21,38,13,34,35,32,63,58,12,70,35,73,20,29,26,17,65,13,19,18,18,76,74,74,75,81
173643,156175,75,77,right,medium,medium,13,14,19,17,13,14,17,21,38,13,34,35,32,63,58,12,70,35,73,20,29,26,17,65,13,19,18,18,76,74,74,75,81
173644,156175,75,77,right,medium,medium,13,14,19,17,13,14,17,21,38,13,34,35,32,63,58,12,70,35,73,20,29,26,17,65,13,19,18,18,76,74,74,75,81
173645,156175,75,79,right,medium,medium,13,14,19,17,13,14,17,21,38,13,34,35,32,63,58,12,70,35,73,20,29,26,17,65,13,19,18,18,76,74,74,75,81
173646,156175,75,79,right,medium,medium,13,14,19,17,13,14,17,21,38,13,34,35,32,63,38,12,59,35,73,20,29,26,17,65,13,19,18,18,76,74,74,75,81
173647,156175,75,80,right,medium,medium,25,25,25,25,25,25,25,20,24,25,34,35,32,62,38,25,55,35,73,25,28,25,25,25,25,25,25,25,75,73,72,74,81
173648,156175,71,74,right,medium,medium,25,25,25,25,25,25,25,20,24,25,34,35,32,62,38,25,55,35,73,25,28,25,25,25,25,25,25,25,69,70,70,74,74
173649,156175,71,74,right,medium,medium,25,25,25,25,25,25,25,20,24,25,34,35,32,58,38,25,55,35,73,25,28,25,25,25,25,25,25,25,69,70,70,74,74
173650,156175,71,74,right,medium,medium,25,25,25,25,25,25,25,20,24,25,34,35,32,58,38,25,55,35,73,25,28,25,25,25,25,25,25,25,68,70,70,74,74
173651,156175,71,74,right,medium,medium,25,25,25,25,25,25,25,20,24,25,34,35,32,58,38,25,65,35,73,25,28,25,25,25,25,25,25,25,70,72,70,73,75
173652,156175,71,74,right,medium,medium,25,25,25,25,25,25,25,20,24,25,34,35,32,58,38,25,65,35,73,25,28,25,25,25,25,25,25,25,70,72,70,73,75
173653,156175,71,74,right,medium,medium,21,13,18,16,12,13,16,20,24,12,34,35,32,58,38,11,65,55,73,19,28,25,16,30,12,18,17,17,70,72,70,73,75
173654,156175,71,74,right,medium,medium,21,13,18,16,12,13,16,20,24,12,34,35,32,58,38,11,65,55,73,19,28,25,16,30,12,18,17,17,70,72,70,73,75
173866,35906,71,71,right,medium,medium,16,15,16,26,16,12,13,13,27,22,50,43,52,75,48,23,64,34,60,15,38,23,11,47,22,14,14,13,76,63,63,68,79
173867,35906,71,71,right,medium,medium,16,15,16,26,16,12,13,13,27,22,50,43,52,75,48,23,64,34,60,15,38,23,11,47,22,14,14,13,76,61,63,67,79
173868,35906,71,71,right,medium,medium,16,15,16,26,16,12,13,13,27,22,50,43,52,71,48,23,64,34,60,15,38,23,11,47,22,14,14,13,76,62,63,68,78
173869,35906,70,70,right,medium,medium,16,15,16,26,16,12,13,13,27,22,50,43,52,71,48,23,64,34,60,15,38,23,11,47,22,14,14,13,75,63,57,68,77
173870,35906,70,70,right,medium,medium,25,25,25,25,25,25,25,25,26,21,50,43,52,70,48,25,64,34,60,25,37,22,25,25,21,25,25,25,75,63,57,68,77
173871,35906,71,71,right,medium,medium,25,25,25,25,25,25,25,25,26,21,50,43,52,70,48,25,64,34,60,25,37,22,25,25,21,25,25,25,76,63,57,68,79
173872,35906,72,72,right,medium,medium,25,25,25,25,25,25,25,25,26,21,50,43,52,73,48,25,66,34,60,25,37,22,25,25,21,25,25,25,77,63,57,68,81
173873,35906,72,72,right,medium,medium,25,25,25,25,25,25,25,25,26,21,50,43,52,73,48,25,66,34,60,25,37,22,25,25,21,25,25,25,77,63,61,68,81
173874,35906,72,72,right,medium,medium,25,25,25,25,25,25,25,25,26,21,50,43,52,73,48,25,66,34,60,25,37,22,25,25,21,25,25,25,77,64,61,68,81
173875,35906,73,73,right,medium,medium,25,25,25,25,25,25,25,25,26,21,50,43,52,75,48,25,64,34,60,25,37,22,25,25,21,25,25,25,76,69,61,68,80
173876,35906,73,73,right,medium,medium,25,25,25,25,25,25,25,25,26,21,50,43,52,75,48,25,64,34,60,25,37,22,25,25,21,25,25,25,76,69,61,68,80
173877,35906,73,73,right,medium,medium,25,25,25,25,25,25,25,25,26,21,50,49,52,75,51,25,69,40,60,25,28,20,25,25,21,25,25,25,76,69,61,68,80
173878,35906,73,73,right,medium,medium,25,25,25,25,25,25,25,25,26,21,50,49,52,75,51,25,69,40,60,25,28,20,25,25,21,25,25,25,76,69,61,70,80
173879,35906,73,73,right,medium,medium,25,25,25,25,25,25,25,25,26,21,50,49,52,75,51,25,69,40,60,25,28,20,25,25,21,25,25,25,76,69,62,70,80
173880,35906,73,73,right,medium,medium,15,14,15,25,15,11,12,12,26,21,50,53,52,74,51,25,69,57,60,14,52,22,18,35,21,13,13,12,76,69,62,70,78
173881,35906,73,74,right,medium,medium,15,14,15,25,15,11,12,12,26,21,50,53,52,74,51,25,69,57,60,14,52,22,18,35,21,13,13,12,76,69,62,70,78
173882,35906,73,74,right,medium,medium,15,14,15,25,15,11,12,12,26,21,50,53,52,69,51,25,69,57,60,14,52,22,18,35,21,13,13,12,76,69,62,70,78
173883,35906,73,74,right,medium,medium,15,14,15,25,15,11,12,12,26,21,50,53,52,69,51,25,69,57,60,14,52,22,18,35,21,13,13,12,76,69,62,70,78
173884,35906,73,74,right,medium,medium,15,14,15,25,15,11,12,12,26,21,50,53,52,69,51,25,69,57,60,14,52,22,18,35,21,13,13,12,76,69,62,70,78
173885,35906,75,78,right,medium,medium,15,14,15,25,15,11,12,12,26,21,50,53,52,69,51,25,69,57,60,14,52,22,18,35,21,13,13,12,78,72,62,73,81
173886,35906,75,80,right,medium,medium,15,14,15,25,15,11,12,12,26,26,50,53,52,71,55,25,69,57,60,14,52,22,18,35,21,13,13,12,78,73,62,73,81
173887,35906,75,80,right,medium,medium,15,14,15,25,15,11,12,12,26,26,50,53,52,71,55,25,69,57,60,23,52,22,18,63,21,9,9,8,78,73,62,73,81
173888,35906,75,80,right,medium,medium,20,20,20,25,15,20,12,12,62,26,50,53,52,71,55,25,69,58,60,23,52,58,61,63,60,20,20,8,78,73,62,73,81
173889,35906,73,80,right,medium,medium,20,20,20,35,15,25,12,12,55,26,50,53,52,71,55,25,69,68,60,23,62,58,61,63,60,23,25,8,78,71,55,70,78
173890,35906,75,80,right,medium,medium,20,20,20,35,15,25,12,12,55,26,50,53,52,71,55,25,69,68,60,23,62,58,61,63,60,23,25,8,82,71,55,70,83
173891,35906,75,80,right,medium,medium,20,20,20,35,15,25,12,12,55,26,50,53,52,71,55,25,69,68,60,23,62,58,61,63,60,23,25,8,82,71,55,70,83
173892,35906,75,80,right,medium,medium,20,20,20,35,15,25,12,12,72,26,50,53,52,71,55,25,69,68,60,23,62,58,61,63,60,23,25,8,81,71,72,72,79
173893,35906,76,77,right,medium,medium,35,54,35,35,15,35,12,60,72,36,61,63,52,71,55,35,69,68,60,23,62,58,61,63,60,23,35,8,79,71,72,76,82
173959,264578,51,60,right,medium,medium,25,25,25,21,25,25,25,25,25,21,42,41,34,52,40,20,57,35,82,25,22,24,25,25,27,25,25,25,55,46,51,47,54
173960,264578,51,60,right,medium,medium,25,25,25,21,25,25,25,25,25,21,42,41,34,52,40,20,57,35,82,25,22,24,25,25,27,25,25,25,57,46,51,47,54
173961,264578,51,60,right,medium,medium,25,25,25,21,25,25,25,25,25,21,42,41,34,52,40,20,58,35,82,25,22,24,25,25,27,25,25,25,57,46,51,47,54
173962,264578,51,60,right,medium,medium,25,25,25,21,25,25,25,25,25,21,42,41,34,52,40,20,58,35,82,25,22,24,25,25,27,25,25,25,57,46,51,47,54
173963,264578,51,60,right,medium,medium,25,25,25,21,25,25,25,25,25,21,42,41,34,52,40,20,58,35,82,25,22,24,25,25,27,25,25,25,57,46,51,47,54
174035,13131,66,66,right,medium,medium,25,25,25,32,25,25,25,25,36,24,48,31,38,73,53,41,61,25,68,25,31,25,25,25,29,25,25,25,64,64,56,68,66
174036,13131,65,65,right,medium,medium,25,25,25,32,25,25,25,25,36,24,48,31,38,73,53,41,61,25,68,25,31,25,25,25,29,25,25,25,64,63,56,65,67
174037,13131,66,66,right,medium,medium,25,25,25,32,25,25,25,25,36,24,48,31,38,73,53,41,61,25,68,25,31,25,25,25,29,25,25,25,65,66,56,65,69
174038,13131,66,66,right,medium,medium,25,25,25,32,25,25,25,25,36,24,48,31,38,73,53,41,61,25,68,25,31,25,25,25,29,25,25,25,65,66,56,65,69
174039,13131,66,66,right,medium,medium,25,25,25,32,25,25,25,25,36,24,48,31,38,73,53,41,61,25,68,25,31,25,25,25,29,25,25,25,65,66,56,65,69
174040,13131,66,67,right,medium,medium,25,25,25,32,25,25,25,25,36,24,48,31,38,73,53,41,61,25,68,25,31,25,25,25,29,25,25,25,65,66,56,65,69
174041,13131,67,67,right,medium,medium,25,25,25,32,25,25,25,25,36,24,48,31,38,73,53,41,61,25,68,25,31,25,25,25,29,25,25,25,66,67,56,65,71
174042,13131,68,68,right,medium,medium,14,11,12,32,18,17,10,11,36,24,60,60,68,73,53,41,83,52,74,13,47,23,11,31,29,13,12,12,67,68,57,66,72
174043,13131,65,67,right,medium,medium,14,11,12,32,18,17,10,11,36,24,60,60,74,73,53,41,83,52,74,13,47,23,11,31,29,13,12,12,67,61,57,62,68
174044,13131,66,66,right,medium,medium,14,11,12,32,18,17,10,11,36,24,60,60,74,73,38,41,83,52,74,13,47,23,11,31,29,13,12,12,68,61,57,64,69
174045,13131,65,66,right,medium,medium,14,11,12,32,18,17,10,11,36,24,60,60,74,73,38,41,83,52,74,13,47,23,11,31,29,13,12,12,68,61,57,64,66
174046,13131,65,69,right,medium,medium,14,11,12,32,18,17,23,11,36,24,62,61,84,73,71,41,83,52,74,13,47,23,11,31,29,13,12,12,68,61,57,64,66
174047,13131,66,69,right,medium,medium,14,11,12,32,18,17,23,11,36,24,62,61,84,73,71,61,83,65,74,9,47,23,11,52,29,13,12,8,71,61,58,64,67
174048,13131,66,69,right,medium,medium,21,21,21,32,18,21,23,11,58,24,62,61,84,73,71,48,83,56,74,21,47,43,16,52,67,21,21,8,70,62,58,64,67
174049,13131,64,69,right,medium,medium,24,21,21,22,18,27,23,11,58,21,60,63,84,73,71,21,83,58,52,21,47,43,16,52,67,21,21,8,64,62,58,62,68
174050,13131,64,69,right,medium,medium,24,21,21,22,18,27,23,11,58,21,60,63,84,73,71,21,83,58,52,21,47,43,16,52,67,21,21,8,64,62,58,62,68
174083,39769,63,63,right,medium,medium,11,15,10,28,13,11,14,13,27,21,29,29,37,59,35,16,43,26,43,16,25,13,10,28,20,12,12,12,64,60,59,67,66
174084,39769,63,63,right,medium,medium,25,25,25,27,25,25,25,25,26,20,29,29,37,58,35,35,43,26,43,25,24,25,25,25,25,25,25,25,63,59,58,66,65
